id,creation_time,formatted_creation_time,airline_code,flight_number,flight_date,departure_airport,departure_city,departure_country,departure_lat,departure_lon,user_name,action_name,stepID,action_mode,log_level,entry_details,arrival_airport
137550390,2024-04-30 06:19:51,30-04-2024 06:19:51,MN,1450,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,f55eb348c277f21e,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2980354  flightId = 667982 legId = 687793  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147830  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       NAP       BT        NULL      false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147828  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         NULL      false     NULL 
 37147826  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         11        false     NULL 
 37147827  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         41        false     NULL 
 37147829  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         42        false     NULL 

STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOAD_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1",NAP
137550408,2024-04-30 06:19:21,30-04-2024 06:19:21,MN,1352,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,2a078bdf02453f85,Received,INFO,"<?xml version=""1.0"" encoding=""UTF-8""?><ns2:OSSChangeMessage xmlns:ns2=""http://www.systemone.com/iocc/oss/notification/OssChangeMessage-1.3.0"">
<changeDescriptor>
        <changeDetail>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/offblockTime</changeLocation>
            <changeDescription>
                <movementState>OFF_BLOCK</movementState>
            </changeDescription>
        </changeDetail>
    </changeDescriptor>
<oldFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-04-30Z</dayOfOrigin>
            <number>1352</number>
            <id>55573</id>
            <version>2</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-04-30T06:10:00.000Z</departureTime>
            <arrivalAirport>MUC</arrivalAirport>
            <arrivalTime>2024-04-30T08:45:00.000Z</arrivalTime>
            <aircraftRegistration>MNDEF</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>102934</id>
            <mvtActual>
                <actualNumber>1</actualNumber>
                <actualState>OFF_BLOCK</actualState>
                <offblockTime>2024-04-30T06:14:00.000Z</offblockTime>
                <arrivalAirport>MUC</arrivalAirport>
                <id>103327</id>
            </mvtActual>
        </leg>
    </oldFlight>
<newFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-04-30Z</dayOfOrigin>
            <number>1352</number>
            <id>55573</id>
            <version>3</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-04-30T06:10:00.000Z</departureTime>
            <arrivalAirport>MUC</arrivalAirport>
            <arrivalTime>2024-04-30T08:45:00.000Z</arrivalTime>
            <aircraftRegistration>MNDEF</aircraftRegistration>
            <aircraftSubtype>320</aircraftSubtype>
            <aircraftVersion>Y168J4</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <bestTimes>
                <offblockTime>
                    <timeSource>M</timeSource>
                    <timeSource>S</timeSource>
                    <time>2024-04-30T06:13:00.000Z</time>
                </offblockTime>
            </bestTimes>
            <sequenceNumber>1</sequenceNumber>
            <id>102934</id>
            <mvtActual>
                <actualNumber>1</actualNumber>
                <actualState>OFF_BLOCK</actualState>
                <offblockTime>2024-04-30T06:13:00.000Z</offblockTime>
                <arrivalAirport>MUC</arrivalAirport>
                <id>103327</id>
            </mvtActual>
        </leg>
    </newFlight>
</ns2:OSSChangeMessage>",MUC
137550411,2024-04-30 06:19:21,30-04-2024 06:19:21,MN,1352,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,2a078bdf02453f85,Saved,INFO,The message was processed successfully,MUC
137550417,2024-04-30 06:19:41,30-04-2024 06:19:41,MN,1580,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,c982a2c7a0526a4d,Received,INFO,"<?xml version=""1.0"" encoding=""UTF-8""?><ns2:OSSChangeMessage xmlns:ns2=""http://www.systemone.com/iocc/oss/notification/OssChangeMessage-1.3.0"">
<changeDescriptor>
        <changeDetail>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/actualState</changeLocation>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/offblockTime</changeLocation>
            <changeLocation>/OSSChangeMessage/newFlight/leg[1]/mvtActual[1]/arrivalAirport</changeLocation>
            <changeDescription>
                <movementState>OFF_BLOCK</movementState>
            </changeDescription>
        </changeDetail>
    </changeDescriptor>
<oldFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-04-30Z</dayOfOrigin>
            <number>1580</number>
            <id>55572</id>
            <version>0</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-04-30T06:20:00.000Z</departureTime>
            <arrivalAirport>AGP</arrivalAirport>
            <arrivalTime>2024-04-30T09:30:00.000Z</arrivalTime>
            <aircraftRegistration>MNEAV</aircraftRegistration>
            <aircraftSubtype>333</aircraftSubtype>
            <aircraftVersion>Y287J30</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <sequenceNumber>1</sequenceNumber>
            <id>102933</id>
        </leg>
    </oldFlight>
<newFlight>
        <identity>
            <carrier>MN</carrier>
            <dayOfOrigin>2024-04-30Z</dayOfOrigin>
            <number>1580</number>
            <id>55572</id>
            <version>1</version>
        </identity>
        <leg>
            <scheduleState>SKD</scheduleState>
            <departureAirport>DUB</departureAirport>
            <departureTime>2024-04-30T06:20:00.000Z</departureTime>
            <arrivalAirport>AGP</arrivalAirport>
            <arrivalTime>2024-04-30T09:30:00.000Z</arrivalTime>
            <aircraftRegistration>MNEAV</aircraftRegistration>
            <aircraftSubtype>333</aircraftSubtype>
            <aircraftVersion>Y287J30</aircraftVersion>
            <serviceType>J</serviceType>
            <nonOperational>false</nonOperational>
            <flifoCancel>false</flifoCancel>
            <bestTimes>
                <offblockTime>
                    <timeSource>M</timeSource>
                    <timeSource>S</timeSource>
                    <time>2024-04-30T06:19:00.000Z</time>
                </offblockTime>
            </bestTimes>
            <sequenceNumber>1</sequenceNumber>
            <id>102933</id>
            <mvtActual>
                <actualNumber>1</actualNumber>
                <actualState>OFF_BLOCK</actualState>
                <offblockTime>2024-04-30T06:19:00.000Z</offblockTime>
                <arrivalAirport>AGP</arrivalAirport>
                <id>0</id>
            </mvtActual>
        </leg>
    </newFlight>
</ns2:OSSChangeMessage>",AGP
137550420,2024-04-30 06:19:41,30-04-2024 06:19:41,MN,1580,30,DUB,Dublin,IE,53.4213,-6.27007,service-acco,ASMMsgProcessor,c982a2c7a0526a4d,Saved,INFO,The message was processed successfully,AGP
137550421,2024-04-30 06:19:49,30-04-2024 06:19:49,MN,1450,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,f1558f9e79ec8ace,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147827  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         NULL      false     NULL 
To positions   : 41",NAP
137550424,2024-04-30 06:19:49,30-04-2024 06:19:49,MN,1450,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,f1558f9e79ec8ace,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2980354  flightId = 667982 legId = 687793  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147830  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       NAP       BT        NULL      false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147828  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         NULL      false     NULL 
 37147826  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         NULL      false     NULL 
 37147827  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         41        false     NULL 
 37147829  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         42        false     NULL 

STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOAD_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1",NAP
137550471,2024-04-30 06:19:47,30-04-2024 06:19:47,MN,1450,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,794f24562fb4f65f,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147829  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         NULL      false     NULL 
To positions   : 42",NAP
137550474,2024-04-30 06:19:47,30-04-2024 06:19:47,MN,1450,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,794f24562fb4f65f,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2980354  flightId = 667982 legId = 687793  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147830  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       NAP       BT        NULL      false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147828  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         NULL      false     NULL 
 37147826  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         NULL      false     NULL 
 37147827  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         NULL      false     NULL 
 37147829  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         42        false     NULL 

STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOAD_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1",NAP
137550475,2024-04-30 06:19:54,30-04-2024 06:19:54,MN,1450,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,5e558d33f505c685,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147828  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         NULL      false     NULL 
To positions   : 12",NAP
137550478,2024-04-30 06:19:54,30-04-2024 06:19:54,MN,1450,1,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,5e558d33f505c685,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2980354  flightId = 667982 legId = 687793  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147830  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       NAP       BT        NULL      false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37147828  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         12        false     NULL 
 37147826  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         11        false     NULL 
 37147827  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         41        false     NULL 
 37147829  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       NAP       B         42        false     NULL 

STATUS AIRCRAFT_CONFIG 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 BAG_LOAD_ITEMS_GEN 1 REGISTRATION 1 REGISTRATION_CHANGE 1",NAP
